"","TIME","TEMP","TEMP_INTERP","TEMP_HEAT_SPIKE","TEMP_COLD_SPIKE","TEMP_EXTREME_INDEX","TEMP_PER10","TEMP_PER50","TEMP_PER90","TEMP_MEAN","MHW_EVENT_NUMBER","MHW_EVENT_CAT","MCS_EVENT_NUMBER","MCS_EVENT_CAT","MHW_EVENT_DURATION","MHW_EVENT_ONSET_RATE","MHW_EVENT_DECLINE_RATE","MCS_EVENT_DURATION","MCS_EVENT_ONSET_RATE","MCS_EVENT_DECLINE_RATE","MHW_EVENT_INTENSITY_MEAN","MHW_EVENT_INTENSITY_MAX","MHW_EVENT_INTENSITY_VAR","MHW_EVENT_INTENSITY_CUMULATIVE","MHW_EVENT_INTENSITY_MEAN_RELPERC","MHW_EVENT_INTENSITY_MAX_RELPERC","MHW_EVENT_INTENSITY_VAR_RELPERC","MHW_EVENT_INTENSITY_CUMULATIVE_RELPERC","MCS_EVENT_INTENSITY_MEAN","MCS_EVENT_INTENSITY_MAX","MCS_EVENT_INTENSITY_VAR","MCS_EVENT_INTENSITY_CUMULATIVE","MCS_EVENT_INTENSITY_MEAN_RELPERC","MCS_EVENT_INTENSITY_MAX_RELPERC","MCS_EVENT_INTENSITY_VAR_RELPERC","MCS_EVENT_INTENSITY_CUMULATIVE_RELPERC"
"163",2015-10-19,19.5277080535889,19.5277080535889,19.5277080535889,NA,12,16.156311416626,17.5028774261475,19.0385032653809,17.5970653533936,21,2,0,0,50,0.241999998688698,0.0590000003576279,0,0,0,2.365,3.557,0.595,118.244,1.008,2.352,0.559,50.42,0,0,0,0,0,0,0,0
"164",2022-02-04,22.4521751403809,22.4521751403809,22.4521751403809,NA,12,18.3641620635986,20.1501617431641,22.1765567779541,20.2107471466064,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"165",2022-02-05,23.2589569091797,23.2589569091797,23.2589569091797,NA,12,18.3716331481934,20.1666965484619,22.2024993896484,20.2236358642578,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"166",2022-02-06,23.6593647003174,23.6593647003174,23.6593647003174,NA,12,18.3815460205078,20.1817111968994,22.2296829223633,20.2387805938721,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"167",2022-02-07,24.5254802703857,24.5254802703857,24.5254802703857,NA,12,18.3904884338379,20.2013660430908,22.2606243133545,20.2577434539795,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"168",2022-02-08,23.797191619873,23.797191619873,23.797191619873,NA,12,18.3999408721924,20.2241436004639,22.2891204833984,20.2773063659668,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"169",2022-02-09,23.1925754547119,23.1925754547119,23.1925754547119,NA,12,18.4006801605225,20.246089553833,22.3165798187256,20.2933723449707,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"170",2022-02-10,23.5384387969971,23.5384387969971,23.5384387969971,NA,12,18.4048763275146,20.2672100067139,22.3440654754639,20.3123497009277,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"171",2022-02-11,24.3386669158936,24.3386669158936,24.3386669158936,NA,12,18.4101169586182,20.2902320861816,22.372908782959,20.3321544647217,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"172",2022-02-12,NA,23.4994316101074,23.4994316101074,NA,12,18.4089618682861,20.3129817962646,22.3976455688477,20.351106262207,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"173",2022-02-13,NA,22.6601943969727,22.6601943969727,NA,12,18.4026840209961,20.3341449737549,22.417170715332,20.365189743042,41,2,0,0,10,0.671999990940094,0.368999987840652,0,0,0,3.206,4.268,0.616,32.06,1.192,2.265,0.614,11.916,0,0,0,0,0,0,0,0
"174",2022-02-24,24.5516090393066,24.5516090393066,24.5516090393066,NA,12,18.4337852478027,20.571981048584,22.5951404571533,20.5396293640137,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"175",2022-02-25,24.8488616943359,24.8488616943359,24.8488616943359,NA,12,18.450955581665,20.5976318359375,22.6102981567383,20.5627010345459,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"176",2022-02-26,23.3929996490479,23.3929996490479,23.3929996490479,NA,12,18.4744258880615,20.6267414093018,22.6181343078613,20.5875904083252,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"177",2022-02-27,23.563756942749,23.563756942749,23.563756942749,NA,12,18.5014621734619,20.6576698303223,22.6139827728271,20.6046813964844,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"178",2022-02-28,NA,23.435791015625,23.435791015625,NA,12,18.5319271087646,20.6771892547607,22.6198486328125,20.62649269104,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"179",2022-03-01,NA,23.307825088501,23.307825088501,NA,12,18.5566082000732,20.6890129089355,22.6152156829834,20.6421714782715,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"180",2022-03-02,23.179859161377,23.179859161377,23.179859161377,NA,12,18.5837257385254,20.7008365631104,22.6128078460693,20.661682510376,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"181",2022-03-03,NA,23.4089736938477,23.4089736938477,NA,12,18.6092948913574,20.7179431915283,22.6083118438721,20.6786876678467,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"182",2022-03-04,23.6380863189697,23.6380863189697,23.6380863189697,NA,12,18.634895324707,20.7394020080566,22.6060749053955,20.6942844390869,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"183",2022-03-05,23.6336765289307,23.6336765289307,23.6336765289307,NA,12,18.658996963501,20.7563808441162,22.6130451202393,20.711291885376,42,2,0,0,10,1.68499994277954,0.331999987363815,0,0,0,3.065,4.286,0.56,30.652,1.085,2.239,0.528,10.849,0,0,0,0,0,0,0,0
"184",2022-03-10,25.0345973968506,25.0345973968506,25.0345973968506,NA,12,18.7632843017578,20.8236152648926,22.6585075378418,20.7924282073975,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"185",2022-03-11,24.9823703765869,24.9823703765869,24.9823703765869,NA,12,18.7848201751709,20.8425838470459,22.6704654693604,20.8074062347412,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"186",2022-03-12,25.023365020752,25.023365020752,25.023365020752,NA,12,18.8104156494141,20.8620422363281,22.6868057250977,20.8285820007324,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"187",2022-03-13,NA,24.6815490722656,24.6815490722656,NA,12,18.8424312591553,20.8807323455811,22.7007911682129,20.8487693786621,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"188",2022-03-14,24.3397350311279,24.3397350311279,24.3397350311279,NA,12,18.870788192749,20.9043991088867,22.7101673126221,20.86452293396,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"189",2022-03-15,NA,24.5521697998047,24.5521697998047,NA,12,18.9042350769043,20.9270133972168,22.7260643005371,20.8847759246826,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
"190",2022-03-16,24.7646045684814,24.7646045684814,24.7646045684814,NA,12,18.9444133758545,20.9454334259033,22.7485248565674,20.906954574585,43,2,0,0,7,4.24200010299683,0.356000006198883,0,0,0,3.921,4.242,0.272,27.445,2.068,2.376,0.264,14.477,0,0,0,0,0,0,0,0
